Service;RefItemID;Prob_Relative;Prob_Absolute;AssignedGroup;DropCount
1;11078;100;100;-1;1
1;11079;100;100;-1;1
1;11080;100;100;-1;1
1;11081;100;100;-1;1
1;11082;100;100;-1;1
1;11083;100;100;-1;1
1;11084;100;100;-1;1
1;11085;100;100;-1;1
1;11086;100;100;-1;1
1;11087;100;100;-1;1
1;11088;100;100;-1;1
1;11089;100;100;-1;1
1;11090;100;100;-1;1
1;11091;100;100;-1;1
1;11092;100;100;-1;1
1;11093;100;100;-1;1
1;11094;100;100;-1;1
1;11095;100;100;-1;1
1;11096;100;100;-1;1
1;11097;100;100;-1;1
1;11098;100;100;-1;1
1;11099;100;100;-1;1
1;11100;100;100;-1;1
1;11101;100;100;-1;1
1;11102;100;100;-1;1
1;11103;100;100;-1;1
1;11104;100;100;-1;1
1;11105;100;100;-1;1
1;11106;100;100;-1;1
1;11107;100;100;-1;1
0;11108;100;100;-1;1
0;11109;100;100;-1;1
1;11110;100;100;-1;1
1;11111;100;100;-1;1
1;11112;100;100;-1;1
1;11113;100;100;-1;1
1;11114;100;100;-1;1
1;11115;100;100;-1;1
1;11116;100;100;-1;1
1;11117;100;100;-1;1
1;11118;100;100;-1;1
1;11119;100;100;-1;1
1;11120;100;100;-1;1
1;11121;100;100;-1;1
1;11122;100;100;-1;1
1;11123;100;100;-1;1
1;11124;100;100;-1;1
1;11125;100;100;-1;1
1;11126;100;100;-1;1
1;11127;100;100;-1;1
1;11128;100;100;-1;1
1;11129;100;100;-1;1
1;11130;100;100;-1;1
1;11131;100;100;-1;1
1;11132;100;100;-1;1
1;11133;100;100;-1;1
1;11134;100;100;-1;1
1;11135;100;100;-1;1
1;11136;100;100;-1;1
1;11137;100;100;-1;1
1;11138;100;100;-1;1
1;11139;100;100;-1;1
1;11140;100;100;-1;1
1;11141;100;100;-1;1
1;11142;100;100;-1;1
1;11143;100;100;-1;1
0;11144;100;100;-1;1
0;11145;100;100;-1;1
1;11146;100;100;-1;1
1;11147;100;100;-1;1
1;11148;100;100;-1;1
1;11149;100;100;-1;1
1;11150;100;100;-1;1
1;11151;100;100;-1;1
1;11152;100;100;-1;1
1;11153;100;100;-1;1
1;11154;100;100;-1;1
1;11155;100;100;-1;1
1;11156;100;100;-1;1
1;11157;100;100;-1;1
1;11158;100;100;-1;1
1;11159;100;100;-1;1
1;11160;100;100;-1;1
1;11161;100;100;-1;1
1;11162;100;100;-1;1
1;11163;100;100;-1;1
1;11164;100;100;-1;1
1;11165;100;100;-1;1
1;11166;100;100;-1;1
1;11167;100;100;-1;1
1;11168;100;100;-1;1
1;11169;100;100;-1;1
1;11170;100;100;-1;1
1;11171;100;100;-1;1
1;11172;100;100;-1;1
1;11173;100;100;-1;1
1;11174;100;100;-1;1
1;11175;100;100;-1;1
1;11176;100;100;-1;1
1;11177;100;100;-1;1
1;11178;100;100;-1;1
1;11179;100;100;-1;1
0;11180;100;100;-1;1
0;11181;100;100;-1;1
1;11182;100;100;-1;1
1;11183;100;100;-1;1
1;11184;100;100;-1;1
1;11545;100;100;-1;1
1;11546;100;100;-1;1
1;11547;100;100;-1;1
1;11548;100;100;-1;1
1;11549;100;100;-1;1
1;11550;100;100;-1;1
1;11551;100;100;-1;1
1;11552;100;100;-1;1
1;11553;100;100;-1;1
1;5704;50;100;-1;1
1;5705;50;100;-1;1
1;5706;50;100;-1;1
1;5707;50;100;-1;1
1;5708;50;100;-1;1
1;5709;50;100;-1;1
1;5710;50;100;-1;1
1;5711;50;100;-1;1
1;5712;50;100;-1;1
1;5713;50;100;-1;1
1;5714;50;100;-1;1
1;5715;50;100;-1;1
1;5716;50;100;-1;1
1;5717;50;100;-1;1
1;5718;50;100;-1;1
1;5719;50;100;-1;1
1;5720;50;100;-1;1
1;5721;50;100;-1;1
1;5722;50;100;-1;1
1;5723;50;100;-1;1
1;5724;50;100;-1;1
1;5725;50;100;-1;1
1;5726;50;100;-1;1
1;5727;50;100;-1;1
1;5728;50;100;-1;1
1;5729;50;100;-1;1
1;5730;50;100;-1;1
1;5731;50;100;-1;1
1;5732;50;100;-1;1
1;5733;50;100;-1;1
1;5734;50;100;-1;1
1;5735;50;100;-1;1
1;5736;50;100;-1;1
0;5737;50;100;-1;1
0;5738;50;100;-1;1
1;5739;50;100;-1;1
1;5740;50;100;-1;1
1;5741;50;100;-1;1
1;5742;140;100;-1;1
1;5743;140;100;-1;1
1;5744;140;100;-1;1
1;5745;140;100;-1;1
1;5746;140;100;-1;1
1;5747;140;100;-1;1
1;5748;140;100;-1;1
1;5749;140;100;-1;1
1;5750;140;100;-1;1
1;5751;140;100;-1;1
1;5752;140;100;-1;1
1;5753;140;100;-1;1
1;5754;140;100;-1;1
1;5755;140;100;-1;1
1;5756;140;100;-1;1
1;5757;140;100;-1;1
1;5758;140;100;-1;1
1;5759;140;100;-1;1
1;5760;140;100;-1;1
1;5761;140;100;-1;1
1;5762;140;100;-1;1
1;5763;140;100;-1;1
1;5764;140;100;-1;1
1;5765;140;100;-1;1
1;5766;140;100;-1;1
1;5767;140;100;-1;1
1;5768;140;100;-1;1
1;5769;140;100;-1;1
1;5770;140;100;-1;1
1;5771;140;100;-1;1
1;5772;140;100;-1;1
0;5773;140;100;-1;1
0;5774;140;100;-1;1
1;5775;140;100;-1;1
1;5776;140;100;-1;1
1;5777;140;100;-1;1
1;5778;80;100;-1;1
1;5779;80;100;-1;1
1;5780;80;100;-1;1
1;5781;80;100;-1;1
1;5782;80;100;-1;1
1;5783;80;100;-1;1
1;5784;80;100;-1;1
1;5785;80;100;-1;1
1;5786;80;100;-1;1
1;5787;80;100;-1;1
1;5788;80;100;-1;1
1;5789;80;100;-1;1
1;5790;80;100;-1;1
1;5791;80;100;-1;1
1;5792;80;100;-1;1
1;11554;100;100;-1;1
1;11555;100;100;-1;1
1;11556;100;100;-1;1
1;11557;100;100;-1;1
1;11558;100;100;-1;1
1;11559;100;100;-1;1
1;11560;100;100;-1;1
1;11561;100;100;-1;1
1;11562;100;100;-1;1
1;11563;100;100;-1;1
1;11564;100;100;-1;1
1;5793;80;100;-1;1
1;5794;80;100;-1;1
1;5795;80;100;-1;1
1;5796;80;100;-1;1
1;5797;80;100;-1;1
1;5798;80;100;-1;1
1;5799;80;100;-1;1
1;5800;80;100;-1;1
1;5801;80;100;-1;1
1;5802;80;100;-1;1
1;5803;80;100;-1;1
1;5804;80;100;-1;1
1;5805;80;100;-1;1
1;5806;80;100;-1;1
1;5807;80;100;-1;1
1;5808;80;100;-1;1
0;5809;80;100;-1;1
0;5810;80;100;-1;1
1;5811;80;100;-1;1
1;5812;80;100;-1;1
1;5813;80;100;-1;1
1;5814;80;100;-1;1
1;5815;80;100;-1;1
1;5816;80;100;-1;1
1;5817;80;100;-1;1
1;5818;80;100;-1;1
1;5819;80;100;-1;1
1;5820;80;100;-1;1
1;5821;80;100;-1;1
1;5822;80;100;-1;1
1;5823;80;100;-1;1
1;5824;80;100;-1;1
1;5825;80;100;-1;1
1;5826;80;100;-1;1
1;5827;80;100;-1;1
1;5828;80;100;-1;1
1;5829;80;100;-1;1
1;5830;80;100;-1;1
1;5831;80;100;-1;1
1;5832;80;100;-1;1
1;5833;80;100;-1;1
1;5834;80;100;-1;1
1;5835;80;100;-1;1
1;5836;80;100;-1;1
1;5837;80;100;-1;1
1;5838;80;100;-1;1
1;5839;80;100;-1;1
1;5840;80;100;-1;1
1;5841;80;100;-1;1
1;5842;80;100;-1;1
1;5843;80;100;-1;1
1;5844;80;100;-1;1
0;5845;80;100;-1;1
0;5846;80;100;-1;1
1;5847;80;100;-1;1
1;5848;80;100;-1;1
1;5849;80;100;-1;1
1;10897;100;100;-1;1
1;10898;100;100;-1;1
1;10899;100;100;-1;1
1;10900;100;100;-1;1
1;10901;100;100;-1;1
1;10902;100;100;-1;1
1;10903;100;100;-1;1
1;10904;100;100;-1;1
1;10905;100;100;-1;1
1;10906;100;100;-1;1
1;10907;100;100;-1;1
1;10908;100;100;-1;1
1;10909;100;100;-1;1
1;10910;100;100;-1;1
1;10911;100;100;-1;1
1;10912;100;100;-1;1
1;10913;100;100;-1;1
1;10914;100;100;-1;1
1;10915;100;100;-1;1
1;10916;100;100;-1;1
1;10917;100;100;-1;1
1;10918;100;100;-1;1
1;10919;100;100;-1;1
1;10920;100;100;-1;1
1;10921;100;100;-1;1
1;10922;100;100;-1;1
1;10923;100;100;-1;1
1;10924;100;100;-1;1
1;10925;100;100;-1;1
1;10926;100;100;-1;1
1;10927;100;100;-1;1
0;10928;100;100;-1;1
0;10929;100;100;-1;1
1;10930;100;100;-1;1
1;10931;100;100;-1;1
1;10932;100;100;-1;1
1;10933;100;100;-1;1
1;10934;100;100;-1;1
1;10935;100;100;-1;1
1;10936;100;100;-1;1
1;10937;100;100;-1;1
1;10938;100;100;-1;1
1;10939;100;100;-1;1
1;5459;50;100;-1;1
1;5460;50;100;-1;1
1;5461;50;100;-1;1
1;5462;50;100;-1;1
1;5463;50;100;-1;1
1;5464;50;100;-1;1
1;5465;50;100;-1;1
1;5466;50;100;-1;1
1;5467;50;100;-1;1
1;5468;50;100;-1;1
1;5469;50;100;-1;1
1;5470;50;100;-1;1
1;5471;50;100;-1;1
1;5472;50;100;-1;1
1;5473;50;100;-1;1
1;5474;50;100;-1;1
1;5475;50;100;-1;1
1;5476;50;100;-1;1
1;5477;50;100;-1;1
1;5478;50;100;-1;1
1;5479;50;100;-1;1
1;5480;50;100;-1;1
1;5481;50;100;-1;1
1;5482;50;100;-1;1
1;5483;50;100;-1;1
1;5484;50;100;-1;1
0;5485;50;100;-1;1
0;5486;50;100;-1;1
1;5487;50;100;-1;1
1;5488;50;100;-1;1
1;5489;50;100;-1;1
1;5490;10;100;-1;1
1;5491;10;100;-1;1
1;5492;10;100;-1;1
1;5493;10;100;-1;1
1;5494;10;100;-1;1
1;5495;10;100;-1;1
1;5496;10;100;-1;1
1;5497;10;100;-1;1
1;5498;10;100;-1;1
1;5499;10;100;-1;1
1;5500;10;100;-1;1
1;5501;10;100;-1;1
1;5502;10;100;-1;1
1;10940;100;100;-1;1
1;10941;100;100;-1;1
1;10942;100;100;-1;1
1;10943;100;100;-1;1
1;10944;100;100;-1;1
1;10945;100;100;-1;1
1;10946;100;100;-1;1
1;10947;100;100;-1;1
1;10948;100;100;-1;1
1;10949;100;100;-1;1
1;10950;100;100;-1;1
1;10951;100;100;-1;1
1;10952;100;100;-1;1
1;10953;100;100;-1;1
1;10954;100;100;-1;1
1;10955;100;100;-1;1
1;10956;100;100;-1;1
1;10957;100;100;-1;1
1;10958;100;100;-1;1
1;10959;100;100;-1;1
1;10960;100;100;-1;1
1;10961;100;100;-1;1
1;10962;100;100;-1;1
1;10963;100;100;-1;1
0;10964;100;100;-1;1
0;10965;100;100;-1;1
1;10966;100;100;-1;1
1;10967;100;100;-1;1
1;10968;100;100;-1;1
1;10969;100;100;-1;1
1;10970;100;100;-1;1
1;10971;100;100;-1;1
1;10972;100;100;-1;1
1;10973;100;100;-1;1
1;10974;100;100;-1;1
1;10975;100;100;-1;1
1;10976;100;100;-1;1
1;10977;100;100;-1;1
1;10978;100;100;-1;1
1;10979;100;100;-1;1
1;10980;100;100;-1;1
1;10981;100;100;-1;1
1;10982;100;100;-1;1
1;10983;100;100;-1;1
1;10984;100;100;-1;1
1;10985;100;100;-1;1
1;10986;100;100;-1;1
1;10987;100;100;-1;1
1;10988;100;100;-1;1
1;10989;100;100;-1;1
1;10990;100;100;-1;1
1;10991;100;100;-1;1
1;10992;100;100;-1;1
1;10993;100;100;-1;1
1;10994;100;100;-1;1
1;10995;100;100;-1;1
1;5503;10;100;-1;1
1;5504;10;100;-1;1
1;5505;10;100;-1;1
1;5506;10;100;-1;1
1;5507;10;100;-1;1
1;5508;10;100;-1;1
1;5509;10;100;-1;1
1;5510;10;100;-1;1
1;5511;10;100;-1;1
1;5512;10;100;-1;1
1;5513;10;100;-1;1
1;5514;10;100;-1;1
1;5515;10;100;-1;1
1;5516;10;100;-1;1
1;5517;10;100;-1;1
1;5518;10;100;-1;1
1;5519;10;100;-1;1
1;5520;10;100;-1;1
0;5521;10;100;-1;1
0;5522;10;100;-1;1
1;5523;10;100;-1;1
1;5524;10;100;-1;1
1;5525;10;100;-1;1
1;5526;50;100;-1;1
1;5527;50;100;-1;1
1;5528;50;100;-1;1
1;5529;50;100;-1;1
1;5530;50;100;-1;1
1;5531;50;100;-1;1
1;5532;50;100;-1;1
1;5533;50;100;-1;1
1;5534;50;100;-1;1
1;5535;50;100;-1;1
1;5536;50;100;-1;1
1;5537;50;100;-1;1
1;5538;50;100;-1;1
1;5539;50;100;-1;1
1;5540;50;100;-1;1
1;5541;50;100;-1;1
1;5542;50;100;-1;1
1;5543;50;100;-1;1
1;5544;50;100;-1;1
1;5545;50;100;-1;1
1;5546;50;100;-1;1
1;5547;50;100;-1;1
1;5548;50;100;-1;1
1;5549;50;100;-1;1
1;5550;50;100;-1;1
1;5551;50;100;-1;1
1;5552;50;100;-1;1
1;5553;50;100;-1;1
1;5554;50;100;-1;1
1;5555;50;100;-1;1
0;5556;50;100;-1;1
0;5557;50;100;-1;1
0;5558;50;100;-1;1
1;5559;50;100;-1;1
1;5560;50;100;-1;1
1;5561;50;100;-1;1
1;5562;50;100;-1;1
1;5563;50;100;-1;1
1;5564;50;100;-1;1
1;5565;50;100;-1;1
1;5566;50;100;-1;1
1;5567;50;100;-1;1
1;5568;50;100;-1;1
1;5569;50;100;-1;1
1;5570;50;100;-1;1
1;5571;50;100;-1;1
1;5572;50;100;-1;1
1;5573;50;100;-1;1
1;5574;50;100;-1;1
1;5575;50;100;-1;1
1;5576;50;100;-1;1
1;5577;50;100;-1;1
1;5578;50;100;-1;1
1;5579;50;100;-1;1
1;5580;50;100;-1;1
1;5581;50;100;-1;1
1;5582;50;100;-1;1
1;5583;50;100;-1;1
1;5584;50;100;-1;1
1;5585;50;100;-1;1
1;5586;50;100;-1;1
1;5587;50;100;-1;1
1;5588;50;100;-1;1
1;5589;50;100;-1;1
1;5590;50;100;-1;1
1;5591;50;100;-1;1
1;5592;50;100;-1;1
0;5593;50;100;-1;1
0;5594;50;100;-1;1
1;5595;50;100;-1;1
1;5596;50;100;-1;1
1;5597;50;100;-1;1
1;5598;50;100;-1;1
1;5599;50;100;-1;1
1;5600;50;100;-1;1
1;5601;50;100;-1;1
1;5602;50;100;-1;1
1;5603;50;100;-1;1
1;5604;50;100;-1;1
1;5605;50;100;-1;1
1;5606;50;100;-1;1
1;5607;50;100;-1;1
1;5608;50;100;-1;1
1;5609;50;100;-1;1
1;5610;50;100;-1;1
1;5611;50;100;-1;1
1;5612;50;100;-1;1
1;5613;50;100;-1;1
1;5614;50;100;-1;1
1;5615;50;100;-1;1
1;5616;50;100;-1;1
1;5617;50;100;-1;1
1;5618;50;100;-1;1
1;5619;50;100;-1;1
1;5620;50;100;-1;1
1;5621;50;100;-1;1
1;5622;50;100;-1;1
1;5623;50;100;-1;1
1;5624;50;100;-1;1
1;5625;50;100;-1;1
1;5626;50;100;-1;1
1;5627;50;100;-1;1
1;5628;50;100;-1;1
0;5629;50;100;-1;1
0;5630;50;100;-1;1
1;5631;50;100;-1;1
1;5632;50;100;-1;1
1;5633;50;100;-1;1
1;5634;50;100;-1;1
1;5635;50;100;-1;1
1;5636;50;100;-1;1
1;5637;50;100;-1;1
1;5638;50;100;-1;1
1;5639;50;100;-1;1
1;5640;50;100;-1;1
1;5641;50;100;-1;1
1;5642;50;100;-1;1
1;5643;50;100;-1;1
1;5644;50;100;-1;1
1;5645;50;100;-1;1
1;5646;50;100;-1;1
1;5647;50;100;-1;1
1;5648;50;100;-1;1
1;5649;50;100;-1;1
1;5650;50;100;-1;1
1;5651;50;100;-1;1
1;5652;50;100;-1;1
1;5653;50;100;-1;1
1;5654;50;100;-1;1
1;5655;50;100;-1;1
1;5656;50;100;-1;1
1;5657;50;100;-1;1
1;5658;50;100;-1;1
1;5659;50;100;-1;1
1;5660;50;100;-1;1
1;5661;50;100;-1;1
1;5662;50;100;-1;1
1;5663;50;100;-1;1
1;5664;50;100;-1;1
0;5665;50;100;-1;1
0;5666;50;100;-1;1
1;5667;50;100;-1;1
1;5668;50;100;-1;1
1;5669;50;100;-1;1
1;5670;50;100;-1;1
1;5671;50;100;-1;1
1;5672;50;100;-1;1
1;5673;50;100;-1;1
1;5674;50;100;-1;1
1;5675;50;100;-1;1
1;5676;50;100;-1;1
1;5677;50;100;-1;1
1;5678;50;100;-1;1
1;5679;50;100;-1;1
1;5680;50;100;-1;1
1;5681;50;100;-1;1
1;5682;50;100;-1;1
1;5683;50;100;-1;1
1;5684;50;100;-1;1
1;5685;50;100;-1;1
1;5686;50;100;-1;1
1;5687;50;100;-1;1
1;5688;50;100;-1;1
1;5689;50;100;-1;1
1;5690;50;100;-1;1
1;5691;50;100;-1;1
1;5692;50;100;-1;1
1;5693;50;100;-1;1
1;5694;50;100;-1;1
1;5695;50;100;-1;1
1;5696;50;100;-1;1
1;5697;50;100;-1;1
1;5698;50;100;-1;1
1;5699;50;100;-1;1
1;5700;50;100;-1;1
0;5701;50;100;-1;1
0;5702;50;100;-1;1
1;5214;50;100;-1;1
1;5215;50;100;-1;1
1;5216;50;100;-1;1
1;5217;50;100;-1;1
1;5218;50;100;-1;1
1;5219;50;100;-1;1
1;5220;50;100;-1;1
1;5221;50;100;-1;1
1;5222;50;100;-1;1
1;5223;50;100;-1;1
1;5224;50;100;-1;1
1;5225;50;100;-1;1
1;5226;50;100;-1;1
1;5227;50;100;-1;1
1;5228;50;100;-1;1
1;5229;50;100;-1;1
1;5230;50;100;-1;1
1;5231;50;100;-1;1
1;5232;50;100;-1;1
0;5233;50;100;-1;1
0;5234;50;100;-1;1
1;5235;50;100;-1;1
1;5236;50;100;-1;1
1;5237;50;100;-1;1
1;5238;10;100;-1;1
1;5239;10;100;-1;1
1;5240;10;100;-1;1
1;5241;10;100;-1;1
1;5242;10;100;-1;1
1;5243;10;100;-1;1
1;5244;10;100;-1;1
1;5245;10;100;-1;1
1;5246;10;100;-1;1
1;5247;10;100;-1;1
1;5248;10;100;-1;1
1;5249;10;100;-1;1
1;5250;10;100;-1;1
1;5251;10;100;-1;1
1;5252;10;100;-1;1
1;5253;10;100;-1;1
1;5254;10;100;-1;1
1;5255;10;100;-1;1
1;5256;10;100;-1;1
1;5257;10;100;-1;1
1;5258;10;100;-1;1
1;5259;10;100;-1;1
1;5260;10;100;-1;1
1;5261;10;100;-1;1
1;5262;10;100;-1;1
1;5263;10;100;-1;1
1;5264;10;100;-1;1
1;5265;10;100;-1;1
1;5266;10;100;-1;1
1;5267;10;100;-1;1
1;5268;10;100;-1;1
0;5269;10;100;-1;1
0;5270;10;100;-1;1
1;5271;10;100;-1;1
1;5272;10;100;-1;1
1;5273;10;100;-1;1
1;5274;50;100;-1;1
1;5275;50;100;-1;1
1;5276;50;100;-1;1
1;5277;50;100;-1;1
1;5278;50;100;-1;1
1;5279;50;100;-1;1
1;5280;50;100;-1;1
1;5281;50;100;-1;1
1;5282;50;100;-1;1
1;5283;50;100;-1;1
1;5284;50;100;-1;1
1;5285;50;100;-1;1
1;5286;50;100;-1;1
1;5287;50;100;-1;1
1;5288;50;100;-1;1
1;5289;50;100;-1;1
1;5290;50;100;-1;1
1;5291;50;100;-1;1
1;5292;50;100;-1;1
1;5293;50;100;-1;1
1;5294;50;100;-1;1
1;5295;50;100;-1;1
1;5296;50;100;-1;1
1;5297;50;100;-1;1
1;5298;50;100;-1;1
1;5299;50;100;-1;1
1;5300;50;100;-1;1
1;5301;50;100;-1;1
1;5302;50;100;-1;1
1;5303;50;100;-1;1
0;5304;50;100;-1;1
0;5305;50;100;-1;1
0;5306;50;100;-1;1
1;5307;50;100;-1;1
1;5308;50;100;-1;1
1;5309;50;100;-1;1
1;5310;50;100;-1;1
1;5311;50;100;-1;1
1;5312;50;100;-1;1
1;5703;50;100;-1;1
1;5313;50;100;-1;1
1;5314;50;100;-1;1
1;5315;50;100;-1;1
1;5316;50;100;-1;1
1;5317;50;100;-1;1
1;5318;50;100;-1;1
1;5319;50;100;-1;1
1;5320;50;100;-1;1
1;5321;50;100;-1;1
1;5322;50;100;-1;1
1;5323;50;100;-1;1
1;5324;50;100;-1;1
1;5325;50;100;-1;1
1;5326;50;100;-1;1
1;5327;50;100;-1;1
1;5328;50;100;-1;1
1;5329;50;100;-1;1
1;5330;50;100;-1;1
1;5331;50;100;-1;1
1;5332;50;100;-1;1
1;5333;50;100;-1;1
1;5334;50;100;-1;1
1;5335;50;100;-1;1
1;5336;50;100;-1;1
1;5337;50;100;-1;1
1;5338;50;100;-1;1
1;5339;50;100;-1;1
1;5340;50;100;-1;1
0;5341;50;100;-1;1
0;5342;50;100;-1;1
1;5343;50;100;-1;1
1;5344;50;100;-1;1
1;5345;50;100;-1;1
1;5346;50;100;-1;1
1;5347;50;100;-1;1
1;5348;50;100;-1;1
1;5349;50;100;-1;1
1;5350;50;100;-1;1
1;5351;50;100;-1;1
1;5352;50;100;-1;1
1;5353;50;100;-1;1
1;5354;50;100;-1;1
1;5355;50;100;-1;1
1;5356;50;100;-1;1
1;5357;50;100;-1;1
1;5358;50;100;-1;1
1;5359;50;100;-1;1
1;5360;50;100;-1;1
1;5361;50;100;-1;1
1;5362;50;100;-1;1
1;5363;50;100;-1;1
1;5364;50;100;-1;1
1;5365;50;100;-1;1
1;5366;50;100;-1;1
1;5367;50;100;-1;1
1;5368;50;100;-1;1
1;5369;50;100;-1;1
1;5370;50;100;-1;1
1;5371;50;100;-1;1
1;5372;50;100;-1;1
1;5373;50;100;-1;1
1;5374;50;100;-1;1
1;5375;50;100;-1;1
1;5376;50;100;-1;1
0;5377;50;100;-1;1
0;5378;50;100;-1;1
1;5379;50;100;-1;1
1;5380;50;100;-1;1
1;5381;50;100;-1;1
1;5382;50;100;-1;1
1;5383;50;100;-1;1
1;5384;50;100;-1;1
1;5385;50;100;-1;1
1;5386;50;100;-1;1
1;5387;50;100;-1;1
1;5388;50;100;-1;1
1;5389;50;100;-1;1
1;5390;50;100;-1;1
1;5391;50;100;-1;1
1;5392;50;100;-1;1
1;5393;50;100;-1;1
1;5394;50;100;-1;1
1;5395;50;100;-1;1
1;5396;50;100;-1;1
1;5397;50;100;-1;1
1;5398;50;100;-1;1
1;5399;50;100;-1;1
1;5400;50;100;-1;1
1;5401;50;100;-1;1
1;5402;50;100;-1;1
1;5403;50;100;-1;1
1;5404;50;100;-1;1
1;5405;50;100;-1;1
1;5406;50;100;-1;1
1;5407;50;100;-1;1
1;5408;50;100;-1;1
1;5409;50;100;-1;1
1;5410;50;100;-1;1
1;5411;50;100;-1;1
1;5412;50;100;-1;1
1;4969;50;100;-1;1
1;4970;50;100;-1;1
1;4971;50;100;-1;1
1;4972;50;100;-1;1
1;4973;50;100;-1;1
1;4974;50;100;-1;1
1;4975;50;100;-1;1
1;4976;50;100;-1;1
1;4977;50;100;-1;1
1;4978;50;100;-1;1
1;4979;50;100;-1;1
1;4980;50;100;-1;1
0;4981;50;100;-1;1
0;4982;50;100;-1;1
1;4983;50;100;-1;1
1;4984;50;100;-1;1
1;4985;50;100;-1;1
1;4986;10;100;-1;1
1;4987;10;100;-1;1
1;4988;10;100;-1;1
1;4989;10;100;-1;1
1;4990;10;100;-1;1
1;4991;10;100;-1;1
1;4992;10;100;-1;1
1;4993;10;100;-1;1
1;4994;10;100;-1;1
1;4995;10;100;-1;1
1;4996;10;100;-1;1
1;4997;10;100;-1;1
1;4998;10;100;-1;1
1;4999;10;100;-1;1
1;5000;10;100;-1;1
1;5001;10;100;-1;1
1;5002;10;100;-1;1
1;5003;10;100;-1;1
1;5004;10;100;-1;1
1;5005;10;100;-1;1
1;5006;10;100;-1;1
1;5007;10;100;-1;1
1;5008;10;100;-1;1
1;5009;10;100;-1;1
1;5010;10;100;-1;1
1;5011;10;100;-1;1
1;5012;10;100;-1;1
1;5013;10;100;-1;1
1;5014;10;100;-1;1
1;5015;10;100;-1;1
1;5016;10;100;-1;1
0;5017;10;100;-1;1
0;5018;10;100;-1;1
1;5019;10;100;-1;1
1;5020;10;100;-1;1
1;5021;10;100;-1;1
1;5022;50;100;-1;1
0;5413;50;100;-1;1
0;5414;50;100;-1;1
1;5415;50;100;-1;1
1;5416;50;100;-1;1
1;5417;50;100;-1;1
1;5418;50;100;-1;1
1;5419;50;100;-1;1
1;5420;50;100;-1;1
1;5421;50;100;-1;1
1;5422;50;100;-1;1
1;5423;50;100;-1;1
1;5424;50;100;-1;1
1;5425;50;100;-1;1
1;5426;50;100;-1;1
1;5427;50;100;-1;1
1;5428;50;100;-1;1
1;5429;50;100;-1;1
1;5430;50;100;-1;1
1;5431;50;100;-1;1
1;5432;50;100;-1;1
1;5433;50;100;-1;1
1;5434;50;100;-1;1
1;5435;50;100;-1;1
1;5436;50;100;-1;1
1;5437;50;100;-1;1
1;5438;50;100;-1;1
1;5439;50;100;-1;1
1;5440;50;100;-1;1
1;5441;50;100;-1;1
1;5442;50;100;-1;1
1;5443;50;100;-1;1
1;5444;50;100;-1;1
1;5445;50;100;-1;1
1;5446;50;100;-1;1
1;5447;50;100;-1;1
1;5448;50;100;-1;1
0;5449;50;100;-1;1
0;5450;50;100;-1;1
1;5451;50;100;-1;1
1;5452;50;100;-1;1
1;5453;50;100;-1;1
1;5454;50;100;-1;1
1;5455;50;100;-1;1
1;5456;50;100;-1;1
1;5457;50;100;-1;1
1;5458;50;100;-1;1
1;5023;50;100;-1;1
1;5024;50;100;-1;1
1;5025;50;100;-1;1
1;5026;50;100;-1;1
1;5027;50;100;-1;1
1;5028;50;100;-1;1
1;5029;50;100;-1;1
1;5030;50;100;-1;1
1;5031;50;100;-1;1
1;5032;50;100;-1;1
1;5033;50;100;-1;1
1;5034;50;100;-1;1
1;5035;50;100;-1;1
1;5036;50;100;-1;1
1;5037;50;100;-1;1
1;5038;50;100;-1;1
1;5039;50;100;-1;1
1;5040;50;100;-1;1
1;5041;50;100;-1;1
1;5042;50;100;-1;1
1;5043;50;100;-1;1
1;5044;50;100;-1;1
1;5045;50;100;-1;1
1;5046;50;100;-1;1
1;5047;50;100;-1;1
1;5048;50;100;-1;1
1;5049;50;100;-1;1
1;5050;50;100;-1;1
1;5051;50;100;-1;1
0;5052;50;100;-1;1
0;5053;50;100;-1;1
0;5054;50;100;-1;1
1;5055;50;100;-1;1
1;5056;50;100;-1;1
1;5057;50;100;-1;1
1;5058;50;100;-1;1
1;5059;50;100;-1;1
1;5060;50;100;-1;1
1;5061;50;100;-1;1
1;5062;50;100;-1;1
1;5063;50;100;-1;1
1;5064;50;100;-1;1
1;5065;50;100;-1;1
1;5066;50;100;-1;1
1;5067;50;100;-1;1
1;5068;50;100;-1;1
1;5069;50;100;-1;1
1;5070;50;100;-1;1
1;5071;50;100;-1;1
1;5072;50;100;-1;1
1;5073;50;100;-1;1
1;5074;50;100;-1;1
1;5075;50;100;-1;1
1;5076;50;100;-1;1
1;5077;50;100;-1;1
1;5078;50;100;-1;1
1;5079;50;100;-1;1
1;5080;50;100;-1;1
1;5081;50;100;-1;1
1;5082;50;100;-1;1
1;5083;50;100;-1;1
1;5084;50;100;-1;1
1;5085;50;100;-1;1
1;5086;50;100;-1;1
1;5087;50;100;-1;1
1;5088;50;100;-1;1
0;5089;50;100;-1;1
0;5090;50;100;-1;1
1;5091;50;100;-1;1
1;5092;50;100;-1;1
1;5093;50;100;-1;1
1;5094;50;100;-1;1
1;5095;50;100;-1;1
1;5096;50;100;-1;1
1;5097;50;100;-1;1
1;5098;50;100;-1;1
1;5099;50;100;-1;1
1;5100;50;100;-1;1
1;5101;50;100;-1;1
1;5102;50;100;-1;1
1;5103;50;100;-1;1
