dwTacticsID;dwObjID;btAIQoS;nMaxStamina;btMaxStaminaVariance;nSightRange;btAggressType;AggressData;btChangeTarget;btHelpRequestTo;btHelpResponseTo;btBattleStyle;BattleStyleData;btDiversionBasis;DiversionBasisData1;DiversionBasisData2;DiversionBasisData3;DiversionBasisData4;DiversionBasisData5;DiversionBasisData6;DiversionBasisData7;DiversionBasisData8;btDiversionKeepBasis;DiversionKeepBasisData1;DiversionKeepBasisData2;DiversionKeepBasisData3;DiversionKeepBasisData4;DiversionKeepBasisData5;DiversionKeepBasisData6;DiversionKeepBasisData7;DiversionKeepBasisData8;btKeepDistance;KeepDistanceData;btTraceType;btTraceBoundary;TraceData;btHomingType;HomingData;btAggressTypeOnHoming;btFleeType;dwChampionTacticsID;AdditionOptionFlag;"szDescString128"
38640;38212;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? _106"
38650;38213;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? _107"
38660;38214;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? _108"
38670;26736;0;150;50;500;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_109"
38680;38215;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_109"
38690;26738;0;150;50;600;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? _110"
38700;38216;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38701;0;"???_110"
38701;38216;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_110"
38710;38217;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38711;0;"???_101"
38711;38217;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_101"
38720;38218;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38721;0;"??_101"
38721;38218;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_101"
38730;38219;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38731;0;"??_102"
38731;38219;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_102"
38740;38220;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38741;0;"?? ????_102"
38741;38220;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ????_102"
38750;38221;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38751;0;"?? ????_103"
38751;38221;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ????_103"
38760;38222;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38761;0;"??? ??_102"
38761;38222;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_102"
38770;38223;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38771;0;"?? ??_106"
38771;38223;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_106"
38780;38224;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38781;0;"?? ??_100"
38781;38224;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_100"
38790;38225;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38791;0;"?? ??_103"
38791;38225;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_103"
38800;38226;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38801;0;"?? ??_106"
38801;38226;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_106"
38810;38227;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38811;0;"?? ??_107"
38811;38227;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_107"
38820;38228;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38821;0;"??? _105"
38821;38228;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? _105"
38830;38229;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38831;0;"?? ??_108"
38831;38229;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_108"
38840;38230;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38841;0;"???? _107"
38841;38230;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? _107"
38850;38231;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38851;0;"???? ?? _109"
38851;38231;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ?? _109"
38860;38232;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38861;0;"?? _102"
38861;38232;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? _102"
38870;38233;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38871;0;"?? _105"
38871;38233;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? _105"
38880;38234;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38881;0;"?? _108"
38881;38234;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? _108"
38890;38235;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38891;0;"?? ??_109"
38891;38235;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??_109"
38900;38236;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38901;0;"???? _102"
38901;38236;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? _102"
38910;38237;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38911;0;"???? _105"
38911;38237;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? _105"
38920;38238;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38921;0;"???? _108"
38921;38238;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? _108"
38930;38239;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38931;0;"???? ???_108"
38931;38239;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???? ???_108"
38940;38240;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38941;0;"?????_107"
38941;38240;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_107"
38950;38241;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38951;0;"????_107"
38951;38241;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_107"
38960;38242;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38961;0;"???_108"
38961;38242;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_108"
38970;38243;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38971;0;"???_110"
38971;38243;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_110"
38980;38244;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38981;0;"????_107"
38981;38244;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_107"
38990;38245;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;38991;0;"???_108"
38991;38245;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_108"
39000;38246;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39001;0;"?? ???_100"
39001;38246;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ???_100"
39010;38247;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39011;0;"??? ???_101"
39011;38247;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???_101"
39020;38248;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39021;0;"????_104"
39021;38248;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_104"
39030;38249;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39031;0;"??_105"
39031;38249;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_105"
39040;38250;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39041;0;"?? ????_102"
39041;38250;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ????_102"
39050;38251;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39051;0;"?? ????_107"
39051;38251;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ????_107"
39060;38252;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39061;0;"???_105"
39061;38252;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_105"
39070;38253;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39071;0;"???_109"
39071;38253;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"???_109"
39080;38254;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39081;0;"??_103"
39081;38254;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_103"
39090;38255;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39091;0;"??_106"
39091;38255;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_106"
39100;38256;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39101;0;"??_109"
39101;38256;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_109"
39110;38257;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39111;0;"??_110"
39111;38257;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??_110"
39120;38258;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39121;0;"??? ??_105"
39121;38258;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_105"
39140;26786;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???1"
39150;26787;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???2"
39160;26788;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???3"
39170;38261;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????? ???"
39180;38262;0;150;50;130;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ???"
39190;38259;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39191;0;"??? ??_108"
39191;38259;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_108"
39200;38260;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;39201;0;"??? ??_110"
39201;38260;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_110"
40000;28811;0;100;50;130;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?? ??? ???"
40260;34066;0;150;50;100;1;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????? ??????????."
40270;34067;0;150;50;100;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;512;"??? ??"
41000;36063;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_?_36"
41010;36064;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_??_45"
41020;36065;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_?_51"
41030;36066;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_??_55"
41040;36067;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_?_61"
41050;36068;0;150;50;1000;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1000;1;0;1;0;0;0;"??_??_65"
41060;36069;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_?_36"
41070;36070;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_45"
41071;36070;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_45"
41080;36071;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_?_51"
41090;36072;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_55"
41091;36072;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_55"
41100;36073;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_?_61"
41110;36074;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_65"
41111;36074;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"??? ??_??_65"
41120;36075;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_37"
41130;36076;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_46"
41131;36076;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_46"
41140;36077;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_51"
41150;36078;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_56"
41151;36078;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_56"
41160;36079;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_61"
41170;36080;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_66"
41171;36080;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_66"
41180;36081;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_37"
41190;36082;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_46"
41191;36082;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_46"
41200;36083;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_51"
41210;36084;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_56"
41211;36084;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_56"
41220;36085;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_?_61"
41230;36086;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_66"
41231;36086;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"?????_??_66"
41240;36087;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_38"
41250;36088;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_46"
41260;36089;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_52"
41270;36090;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_57"
41280;36091;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_62"
41290;36092;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_??_67"
41300;36093;0;150;50;300;0;0;2;2;2;0;0;5;0;0;0;0;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;500;0;0;1;0;0;0;"????_?_39"
